,ds,y,city_name,locality_name,device_date_time,rain_intensity,rain_accumulation,humidity,temperature,wind_direction,wind_speed
452,2024-04-19 20:00:00,62,Kolkata,Baguihati,2024-04-19 20:00:00,0,0,61.31,34.28,83.5,0.42
453,2024-04-19 21:00:00,50,Kolkata,Baguihati,2024-04-19 21:00:00,0,0,66.65,33.41,172.3,0.17
454,2024-04-19 22:00:00,29,Kolkata,Baguihati,2024-04-19 22:00:00,0,0,71.4,32.89,39.6,0.04
455,2024-04-19 23:00:00,13,Kolkata,Baguihati,2024-04-19 23:00:00,0,0,73.36,32.51,159.2,0.18
456,2024-04-20 00:00:00,8,Kolkata,Baguihati,2024-04-20 00:00:00,0,0,70.52,32.34,46.2,0.32
457,2024-04-20 01:00:00,0,Kolkata,Baguihati,2024-04-20 01:00:00,0,0,72.2,31.85,176.8,0.1
458,2024-04-20 02:00:00,1,Kolkata,Baguihati,2024-04-20 02:00:00,0,0,71.98,31.59,160.7,0
459,2024-04-20 03:00:00,0,Kolkata,Baguihati,2024-04-20 03:00:00,0,0,72.65,31.3,174.1,0.33
460,2024-04-20 04:00:00,9,Kolkata,Baguihati,2024-04-20 04:00:00,0,0,73.87,30.96,147.6,0.32
461,2024-04-20 05:00:00,10,Kolkata,Baguihati,2024-04-20 05:00:00,0,0,75.68,30.59,50.3,0
462,2024-04-20 06:00:00,0,Kolkata,Baguihati,2024-04-20 06:00:00,0,0,76.22,30.48,51.5,0.22
463,2024-04-20 07:00:00,3,Kolkata,Baguihati,2024-04-20 07:00:00,0,0,72.67,31.62,164.3,0.67
464,2024-04-20 08:00:00,35,Kolkata,Baguihati,2024-04-20 08:00:00,0,0,59.77,34.07,0.3,0
465,2024-04-20 09:00:00,107,Kolkata,Baguihati,2024-04-20 09:00:00,0,0,51.06,36.33,185.4,0.11
466,2024-04-20 10:00:00,94,Kolkata,Baguihati,2024-04-20 10:00:00,0,0,42.3,38.33,166,0.11
467,2024-04-20 11:00:00,124,Kolkata,Baguihati,2024-04-20 11:00:00,0,0,36.91,40.17,181.8,0.11
468,2024-04-20 12:00:00,97,Kolkata,Baguihati,2024-04-20 12:00:00,0,0,28.11,42.17,195.2,0.05
469,2024-04-20 13:00:00,107,Kolkata,Baguihati,2024-04-20 13:00:00,0,0,26.92,43.61,163.9,0.35
470,2024-04-20 14:00:00,62,Kolkata,Baguihati,2024-04-20 14:00:00,0,0,26.28,44.19,182.7,0.59
471,2024-04-20 15:00:00,64,Kolkata,Baguihati,2024-04-20 15:00:00,0,0,36.6,43.31,321.2,0.15
472,2024-04-20 16:00:00,53,Kolkata,Baguihati,2024-04-20 16:00:00,0,0,34.55,41.91,164.8,0.33
473,2024-04-20 17:00:00,43,Kolkata,Baguihati,2024-04-20 17:00:00,0,0,49.76,39.26,168.7,0.94
474,2024-04-20 18:00:00,137,Kolkata,Baguihati,2024-04-20 18:00:00,0,0,59.5,36.51,156.9,0.41
475,2024-04-20 19:00:00,194,Kolkata,Baguihati,2024-04-20 19:00:00,0,0,68.87,34.32,142.3,0.27
476,2024-04-20 20:00:00,105,Kolkata,Baguihati,2024-04-20 20:00:00,0,0,77.79,32.78,77.5,0.31
477,2024-04-20 21:00:00,77,Kolkata,Baguihati,2024-04-20 21:00:00,0,0,79.65,32.3,26.1,0.51
478,2024-04-20 22:00:00,59,Kolkata,Baguihati,2024-04-20 22:00:00,0,0,82.74,31.71,155,0.21
479,2024-04-20 23:00:00,16,Kolkata,Baguihati,2024-04-20 23:00:00,0,0,82.97,31.63,137.5,0
480,2024-04-21 00:00:00,1,Kolkata,Baguihati,2024-04-21 00:00:00,0,0,83.48,31.41,100,0.63
481,2024-04-21 01:00:00,1,Kolkata,Baguihati,2024-04-21 01:00:00,0,0,85.3,31.07,55.7,0.1
482,2024-04-21 02:00:00,0,Kolkata,Baguihati,2024-04-21 02:00:00,0,0,86.26,30.88,70.9,0.09
483,2024-04-21 03:00:00,4,Kolkata,Baguihati,2024-04-21 03:00:00,0,0,84.15,31.22,142.5,0.27
484,2024-04-21 04:00:00,3,Kolkata,Baguihati,2024-04-21 04:00:00,0,0,84.37,30.99,172,0.17
485,2024-04-21 05:00:00,1,Kolkata,Baguihati,2024-04-21 05:00:00,0,0,84.4,30.79,12.1,0.17
486,2024-04-21 06:00:00,0,Kolkata,Baguihati,2024-04-21 06:00:00,0,0,82.21,31.04,161.3,0.44
487,2024-04-21 07:00:00,9,Kolkata,Baguihati,2024-04-21 07:00:00,0,0,77.81,31.96,352.3,0
488,2024-04-21 08:00:00,8,Kolkata,Baguihati,2024-04-21 08:00:00,0,0,71.94,33.59,163.9,0.29
489,2024-04-21 09:00:00,19,Kolkata,Baguihati,2024-04-21 09:00:00,0,0,59.86,35.71,1.4,0.57
490,2024-04-21 10:00:00,40,Kolkata,Baguihati,2024-04-21 10:00:00,0,0,43.83,37.63,181.4,0.05
491,2024-04-21 11:00:00,64,Kolkata,Baguihati,2024-04-21 11:00:00,0,0,37,39.39,174.7,0.52
492,2024-04-21 12:00:00,80,Kolkata,Baguihati,2024-04-21 12:00:00,0,0,28.17,41.46,162.4,0.1
493,2024-04-21 13:00:00,126,Kolkata,Baguihati,2024-04-21 13:00:00,0,0,26.24,43.27,192.7,0.54
494,2024-04-21 14:00:00,148,Kolkata,Baguihati,2024-04-21 14:00:00,0,0,25.04,44.51,170.1,0.11
495,2024-04-21 15:00:00,66,Kolkata,Baguihati,2024-04-21 15:00:00,0,0,28.19,43.88,274.7,0.26
496,2024-04-21 16:00:00,72,Kolkata,Baguihati,2024-04-21 16:00:00,0,0,31.27,42.77,170.5,0.01
497,2024-04-21 17:00:00,105,Kolkata,Baguihati,2024-04-21 17:00:00,0,0,34.93,40.72,180.3,0.79
498,2024-04-21 18:00:00,169,Kolkata,Baguihati,2024-04-21 18:00:00,0,0,43.8,38.61,173.3,1.09
499,2024-04-21 19:00:00,209,Kolkata,Baguihati,2024-04-21 19:00:00,0,0,63.52,36.12,158.7,0.73
500,2024-04-21 20:00:00,158,Kolkata,Baguihati,2024-04-21 20:00:00,0,0,58.08,34.93,148.9,0.14
501,2024-04-21 21:00:00,116,Kolkata,Baguihati,2024-04-21 21:00:00,0,0,68.42,33.81,160.6,0.14
502,2024-04-21 22:00:00,83,Kolkata,Baguihati,2024-04-21 22:00:00,0,0,72.58,33.13,167.3,1.13
503,2024-04-21 23:00:00,37,Kolkata,Baguihati,2024-04-21 23:00:00,0,0,73.79,32.96,171.1,0.87
504,2024-04-22 00:00:00,4,Kolkata,Baguihati,2024-04-22 00:00:00,0,0,75.59,32.66,177.9,1.06
505,2024-04-22 01:00:00,0,Kolkata,Baguihati,2024-04-22 01:00:00,0,0,73.67,32.75,168,0.2
506,2024-04-22 02:00:00,1,Kolkata,Baguihati,2024-04-22 02:00:00,0,0,72.27,32.63,159.4,0.18
507,2024-04-22 03:00:00,1,Kolkata,Baguihati,2024-04-22 03:00:00,0,0,69.88,32.66,178.3,0.1
508,2024-04-22 04:00:00,9,Kolkata,Baguihati,2024-04-22 04:00:00,0,0,72.92,32.1,331.4,0.02
509,2024-04-22 05:00:00,1,Kolkata,Baguihati,2024-04-22 05:00:00,0,0,73.5,31.79,182.7,0
510,2024-04-22 06:00:00,14,Kolkata,Baguihati,2024-04-22 06:00:00,0,0,72.52,31.99,9.2,0.16
511,2024-04-22 07:00:00,24,Kolkata,Baguihati,2024-04-22 07:00:00,0,0,72.53,32.86,168.7,0.13
512,2024-04-22 08:00:00,96,Kolkata,Baguihati,2024-04-22 08:00:00,0,0,63.48,34.15,323.2,0.27
513,2024-04-22 09:00:00,149,Kolkata,Baguihati,2024-04-22 09:00:00,0,0,52.57,35.6,330.9,0.19
514,2024-04-22 10:00:00,183,Kolkata,Baguihati,2024-04-22 10:00:00,0,0,42,37.3,308.2,0.13
515,2024-04-22 11:00:00,145,Kolkata,Baguihati,2024-04-22 11:00:00,0,0,30.73,38.86,253.3,0.25
516,2024-04-22 12:00:00,122,Kolkata,Baguihati,2024-04-22 12:00:00,0,0,26.56,40.47,5.5,0.18
517,2024-04-22 13:00:00,101,Kolkata,Baguihati,2024-04-22 13:00:00,0,0,23.16,41.37,350.4,1.39
518,2024-04-22 14:00:00,56,Kolkata,Baguihati,2024-04-22 14:00:00,0,0,24.37,42.09,354.2,0.23
519,2024-04-22 15:00:00,70,Kolkata,Baguihati,2024-04-22 15:00:00,0,0,25.28,42.62,176.8,0.6
520,2024-04-22 16:00:00,41,Kolkata,Baguihati,2024-04-22 16:00:00,0,0,23.42,42.05,315.3,0.82
521,2024-04-22 17:00:00,44,Kolkata,Baguihati,2024-04-22 17:00:00,0,0,27.19,39.83,359.5,0.22
522,2024-04-22 18:00:00,53,Kolkata,Baguihati,2024-04-22 18:00:00,0,0,31.94,38.37,160.7,0.15
523,2024-04-22 19:00:00,49,Kolkata,Baguihati,2024-04-22 19:00:00,0,0,35.19,37.26,32.2,0.01
524,2024-04-22 20:00:00,53,Kolkata,Baguihati,2024-04-22 20:00:00,0,0,35.46,36.55,341.3,0
525,2024-04-22 21:00:00,33,Kolkata,Baguihati,2024-04-22 21:00:00,0,0,36.57,36.08,156.7,0.29
526,2024-04-22 22:00:00,27,Kolkata,Baguihati,2024-04-22 22:00:00,0,0,35.42,35.62,27.7,0.22
527,2024-04-22 23:00:00,6,Kolkata,Baguihati,2024-04-22 23:00:00,0,0,47.81,34.16,157.2,0.18
528,2024-04-23 00:00:00,0,Kolkata,Baguihati,2024-04-23 00:00:00,0,0,41.31,33.52,330.8,0.48
529,2024-04-23 01:00:00,2,Kolkata,Baguihati,2024-04-23 01:00:00,0,0,37.17,33.28,333.6,1.32
530,2024-04-23 02:00:00,0,Kolkata,Baguihati,2024-04-23 02:00:00,0,0,37.51,32.93,348.7,0.14
531,2024-04-23 03:00:00,1,Kolkata,Baguihati,2024-04-23 03:00:00,0,0,40.19,32.08,352.1,0.06
532,2024-04-23 04:00:00,5,Kolkata,Baguihati,2024-04-23 04:00:00,0,0,40.42,31.86,333.7,0.05
533,2024-04-23 05:00:00,8,Kolkata,Baguihati,2024-04-23 05:00:00,0,0,41.77,31.86,39.1,0.03
534,2024-04-23 06:00:00,14,Kolkata,Baguihati,2024-04-23 06:00:00,0,0,42.04,31.86,161.3,0
535,2024-04-23 07:00:00,12,Kolkata,Baguihati,2024-04-23 07:00:00,0,0,40.19,33.51,174.5,0.07
536,2024-04-23 08:00:00,56,Kolkata,Baguihati,2024-04-23 08:00:00,0,0,37.73,34.91,359.5,0.13
537,2024-04-23 09:00:00,157,Kolkata,Baguihati,2024-04-23 09:00:00,0,0,36.89,35.87,340.5,0.45
538,2024-04-23 10:00:00,135,Kolkata,Baguihati,2024-04-23 10:00:00,0,0,36.85,36.8,13.1,0.52
539,2024-04-23 11:00:00,120,Kolkata,Baguihati,2024-04-23 11:00:00,0,0,34.77,38.46,90.5,6.06
540,2024-04-23 12:00:00,98,Kolkata,Baguihati,2024-04-23 12:00:00,0,0,33.58,39.52,90.4,5.95
541,2024-04-23 13:00:00,92,Kolkata,Baguihati,2024-04-23 13:00:00,0,0,34.51,40.25,88.9,6.37
542,2024-04-23 14:00:00,67,Kolkata,Baguihati,2024-04-23 14:00:00,0,0,33.61,40.26,90.4,6.14
543,2024-04-23 15:00:00,66,Kolkata,Baguihati,2024-04-23 15:00:00,0,0,35.85,39.6,89.9,6.23
544,2024-04-23 16:00:00,57,Kolkata,Baguihati,2024-04-23 16:00:00,0,0,34.32,39.25,90.4,6.51
545,2024-04-23 17:00:00,46,Kolkata,Baguihati,2024-04-23 17:00:00,0,0,31.04,41.12,92.1,5.69
546,2024-04-23 18:00:00,63,Kolkata,Baguihati,2024-04-23 18:00:00,0,0,36.06,38.06,90,6.28
547,2024-04-23 19:00:00,78,Kolkata,Baguihati,2024-04-23 19:00:00,0,0,38.83,37.05,90.6,6.5
548,2024-04-23 20:00:00,44,Kolkata,Baguihati,2024-04-23 20:00:00,0,0,42.21,36.29,90.9,5.93
549,2024-04-23 21:00:00,36,Kolkata,Baguihati,2024-04-23 21:00:00,0,0,43.53,35.57,90,5.96
550,2024-04-23 22:00:00,26,Kolkata,Baguihati,2024-04-23 22:00:00,0,0,53.74,34.55,89.4,6.05
551,2024-04-23 23:00:00,8,Kolkata,Baguihati,2024-04-23 23:00:00,0,0,56.33,33.77,91.7,5.68
552,2024-04-24 00:00:00,1,Kolkata,Baguihati,2024-04-24 00:00:00,0,0,56.01,33.4,88,5.7
553,2024-04-24 01:00:00,2,Kolkata,Baguihati,2024-04-24 01:18:00,0,0,51.97,33.4,166.4,0.72
554,2024-04-24 02:00:00,2,Kolkata,Baguihati,2024-04-24 05:30:00,0,0,56.05,31.7,19.7,0
555,2024-04-24 03:00:00,3,Kolkata,Baguihati,2024-04-24 05:30:00,0,0,56.05,31.7,19.7,0
556,2024-04-24 04:00:00,5,Kolkata,Baguihati,2024-04-24 05:30:00,0,0,56.05,31.7,19.7,0
557,2024-04-24 05:00:00,7,Kolkata,Baguihati,2024-04-24 05:30:00,0,0,56.05,31.7,19.7,0
558,2024-04-24 06:00:00,7,Kolkata,Baguihati,2024-04-24 06:00:00,0,0,56.21,31.86,46.3,0.22
559,2024-04-24 07:00:00,14,Kolkata,Baguihati,2024-04-24 07:00:00,0,0,54.27,32.92,353.3,0.06
560,2024-04-24 08:00:00,53,Kolkata,Baguihati,2024-04-24 08:00:00,0,0,51.76,34.27,18.6,0
561,2024-04-24 09:00:00,73,Kolkata,Baguihati,2024-04-24 09:00:00,0,0,48.76,35.55,157.5,0.07
562,2024-04-24 10:00:00,147,Kolkata,Baguihati,2024-04-24 10:00:00,0,0,40.63,37.76,159.6,0.02
563,2024-04-24 11:00:00,117,Kolkata,Baguihati,2024-04-24 11:00:00,0,0,35.21,39.24,340.4,0.29
564,2024-04-24 12:00:00,107,Kolkata,Baguihati,2024-04-24 12:00:00,0,0,31.46,40.46,340.9,0.06
565,2024-04-24 13:00:00,106,Kolkata,Baguihati,2024-04-24 13:00:00,0,0,29.41,41.64,187.6,0.61
566,2024-04-24 14:00:00,50,Kolkata,Baguihati,2024-04-24 14:00:00,0,0,24.47,43.29,254.5,0.66
567,2024-04-24 15:00:00,39,Kolkata,Baguihati,2024-04-24 15:00:00,0,0,27.93,41.93,183.4,0.09
568,2024-04-24 16:00:00,36,Kolkata,Baguihati,2024-04-24 16:00:00,0,0,25.76,43.41,345.6,0.97
569,2024-04-24 17:00:00,73,Kolkata,Baguihati,2024-04-24 17:00:00,0,0,26.51,43.48,171,0.01
570,2024-04-24 18:00:00,57,Kolkata,Baguihati,2024-04-24 18:00:00,0,0,29.61,40.35,156,0.77
571,2024-04-24 19:00:00,74,Kolkata,Baguihati,2024-04-24 19:00:00,0,0,41.17,37.25,359.4,0.32
572,2024-04-24 20:00:00,49,Kolkata,Baguihati,2024-04-24 20:00:00,0,0,50.32,35.69,60.6,0.04
573,2024-04-24 21:00:00,44,Kolkata,Baguihati,2024-04-24 21:00:00,0,0,52.98,34.97,117.9,0.35
574,2024-04-24 22:00:00,26,Kolkata,Baguihati,2024-04-24 22:00:00,0,0,55.4,34.42,33.8,0.1
575,2024-04-24 23:00:00,14,Kolkata,Baguihati,2024-04-24 23:00:00,0,0,55.07,34.3,140.6,0
576,2024-04-25 00:00:00,6,Kolkata,Baguihati,2024-04-25 00:00:00,0,0,61.13,33.77,352.9,0
577,2024-04-25 01:00:00,0,Kolkata,Baguihati,2024-04-25 01:02:00,0,0,61.18,33.42,356.4,0.22
578,2024-04-25 02:00:00,1,Kolkata,Baguihati,2024-04-25 02:00:00,0,0,61.6,32.91,329.8,0
579,2024-04-25 03:00:00,4,Kolkata,Baguihati,2024-04-25 03:00:00,0,0,61,32.53,17.6,0.45
580,2024-04-25 04:00:00,4,Kolkata,Baguihati,2024-04-25 04:00:00,0,0,61.89,32.02,300.4,0.01
581,2024-04-25 05:00:00,6,Kolkata,Baguihati,2024-04-25 05:00:00,0,0,64.64,31.61,5.3,0.24
582,2024-04-25 06:00:00,8,Kolkata,Baguihati,2024-04-25 06:00:00,0,0,67.12,31.48,336.6,0.16
583,2024-04-25 07:00:00,18,Kolkata,Baguihati,2024-04-25 07:00:00,0,0,57.85,32.5,158.5,0.11
584,2024-04-25 08:00:00,35,Kolkata,Baguihati,2024-04-25 08:00:00,0,0,44.73,34.84,284.6,0.52
585,2024-04-25 09:00:00,113,Kolkata,Baguihati,2024-04-25 09:00:00,0,0,34.93,37.35,180,9.19
586,2024-04-25 10:00:00,138,Kolkata,Baguihati,2024-04-25 10:00:00,0,0,28.75,39.11,179.9,10.03
587,2024-04-25 11:00:00,186,Kolkata,Baguihati,2024-04-25 11:00:00,0,0,22.64,40.48,180.3,9.3
588,2024-04-25 12:00:00,92,Kolkata,Baguihati,2024-04-25 12:00:00,0,0,23.08,41.38,180.1,10.54
589,2024-04-25 13:00:00,79,Kolkata,Baguihati,2024-04-25 13:01:00,0,0,21.29,42.99,180.2,10.77
590,2024-04-25 14:00:00,41,Kolkata,Baguihati,2024-04-25 14:00:00,0,0,18.74,44.81,179.9,10.15
591,2024-04-25 15:00:00,52,Kolkata,Baguihati,2024-04-25 15:00:00,0,0,18.77,45.16,180.3,10.87
592,2024-04-25 16:00:00,30,Kolkata,Baguihati,2024-04-25 16:00:00,0,0,19.21,45.38,180,10.55
593,2024-04-25 17:00:00,50,Kolkata,Baguihati,2024-04-25 17:00:00,0,0,22.14,42.95,179.5,10.64
594,2024-04-25 18:00:00,59,Kolkata,Baguihati,2024-04-25 18:00:00,0,0,26.31,39.95,179.8,10.68
595,2024-04-25 19:00:00,56,Kolkata,Baguihati,2024-04-25 19:00:00,0,0,30.07,38.36,179.9,10.39
596,2024-04-25 20:00:00,39,Kolkata,Baguihati,2024-04-25 20:00:00,0,0,43.78,36.91,179.4,10.55
597,2024-04-25 21:00:00,35,Kolkata,Baguihati,2024-04-25 21:00:00,0,0,51.06,35.32,179.7,9.74
598,2024-04-25 22:00:00,24,Kolkata,Baguihati,2024-04-25 22:00:00,0,0,52.62,34.67,179.9,9.34
599,2024-04-25 23:00:00,11,Kolkata,Baguihati,2024-04-25 23:00:00,0,0,55.92,34.09,179.9,9.23
600,2024-04-26 00:00:00,2,Kolkata,Baguihati,2024-04-26 00:00:00,0,0,58.6,33.58,179.3,9.72
601,2024-04-26 01:00:00,0,Kolkata,Baguihati,2024-04-26 01:00:00,0,0,64.06,32.88,179.7,8.82
602,2024-04-26 02:00:00,2,Kolkata,Baguihati,2024-04-26 02:00:00,0,0,65.52,32.5,179.4,9.23
603,2024-04-26 03:00:00,1,Kolkata,Baguihati,2024-04-26 03:00:00,0,0,67.9,32.2,179.8,8.85
604,2024-04-26 04:00:00,8,Kolkata,Baguihati,2024-04-26 04:00:00,0,0,71.85,31.8,179.8,8.93
605,2024-04-26 05:00:00,5,Kolkata,Baguihati,2024-04-26 05:00:00,0,0,82.69,30.66,179.6,8.1
606,2024-04-26 06:00:00,9,Kolkata,Baguihati,2024-04-26 06:00:00,0,0,83.94,30.74,179.9,8.23
607,2024-04-26 07:00:00,20,Kolkata,Baguihati,2024-04-26 07:00:00,0,0,80.15,31.86,179.8,8.49
608,2024-04-26 08:00:00,52,Kolkata,Baguihati,2024-04-26 08:00:00,0,0,69.45,33.93,179.9,8.42
609,2024-04-26 09:00:00,151,Kolkata,Baguihati,2024-04-26 09:00:00,0,0,63.09,35.58,180.1,8.75
610,2024-04-26 10:00:00,140,Kolkata,Baguihati,2024-04-26 10:00:00,0,0,57.09,37.18,179.8,9.62
611,2024-04-26 11:00:00,165,Kolkata,Baguihati,2024-04-26 11:00:00,0,0,53.11,38.6,179.9,10.53
612,2024-04-26 12:00:00,147,Kolkata,Baguihati,2024-04-26 12:00:00,0,0,47.05,40.11,180.2,9.24
613,2024-04-26 13:00:00,107,Kolkata,Baguihati,2024-04-26 13:00:00,0,0,47.75,40.38,180.1,9.87
614,2024-04-26 14:00:00,73,Kolkata,Baguihati,2024-04-26 14:00:00,0,0,48.71,40.73,179.5,10.46
615,2024-04-26 15:00:00,59,Kolkata,Baguihati,2024-04-26 15:00:00,0,0,49.74,40.76,179.9,10.4
616,2024-04-26 16:00:00,65,Kolkata,Baguihati,2024-04-26 16:00:00,0,0,49.77,40.44,179.9,10.12
617,2024-04-26 17:00:00,40,Kolkata,Baguihati,2024-04-26 17:00:00,0,0,55.12,38.82,179.8,9.84
618,2024-04-26 18:00:00,42,Kolkata,Baguihati,2024-04-26 18:00:00,0,0,63.99,36.44,179.6,9.95
619,2024-04-26 19:00:00,106,Kolkata,Baguihati,2024-04-26 19:00:00,0,0,65.78,35.07,179.8,9.31
620,2024-04-26 20:00:00,91,Kolkata,Baguihati,2024-04-26 20:00:00,0,0,73.39,33.54,179.8,9.8
621,2024-04-26 21:00:00,105,Kolkata,Baguihati,2024-04-26 21:00:00,0,0,77.92,32.68,179.6,8.83
622,2024-04-26 22:00:00,33,Kolkata,Baguihati,2024-04-26 22:00:00,0,0,79.68,32.03,179.8,8.5
623,2024-04-26 23:00:00,23,Kolkata,Baguihati,2024-04-26 23:00:00,0,0,83.05,31.47,179.9,8.41
624,2024-04-27 00:00:00,10,Kolkata,Baguihati,2024-04-27 00:00:00,0,0,82.34,31.5,179.8,8.48
625,2024-04-27 01:00:00,4,Kolkata,Baguihati,2024-04-27 01:00:00,0,0,82.58,31.42,179.6,8.5
626,2024-04-27 02:00:00,1,Kolkata,Baguihati,2024-04-27 02:00:00,0,0,82.76,31.31,179.6,8.53
627,2024-04-27 03:00:00,2,Kolkata,Baguihati,2024-04-27 03:00:00,0,0,80.87,31.19,179.9,8.35
628,2024-04-27 04:00:00,6,Kolkata,Baguihati,2024-04-27 04:00:00,0,0,80.49,31.01,179.3,8.85
629,2024-04-27 05:00:00,13,Kolkata,Baguihati,2024-04-27 05:00:00,0,0,79.63,30.93,179.7,8.07
630,2024-04-27 06:00:00,5,Kolkata,Baguihati,2024-04-27 06:00:00,0,0,83.43,30.91,179.7,7.95
631,2024-04-27 07:00:00,18,Kolkata,Baguihati,2024-04-27 07:00:00,0,0,78.03,32.06,179.8,8.14
632,2024-04-27 08:00:00,34,Kolkata,Baguihati,2024-04-27 08:00:00,0,0,72.52,33.69,179.6,8.46
633,2024-04-27 09:00:00,81,Kolkata,Baguihati,2024-04-27 09:00:00,0,0,68.49,34.91,179.7,9.13
634,2024-04-27 10:00:00,112,Kolkata,Baguihati,2024-04-27 10:00:00,0,0,59.07,36.32,180.4,8.68
635,2024-04-27 11:00:00,111,Kolkata,Baguihati,2024-04-27 11:00:00,0,0,47.97,38.57,180,9.75
636,2024-04-27 12:00:00,119,Kolkata,Baguihati,2024-04-27 12:00:00,0,0,36.54,40.77,180.1,9.67
637,2024-04-27 13:00:00,112,Kolkata,Baguihati,2024-04-27 13:00:00,0,0,27.85,42.8,180.5,9.57
638,2024-04-27 14:00:00,71,Kolkata,Baguihati,2024-04-27 14:00:00,0,0,26.27,44.16,180.4,9.59
639,2024-04-27 15:00:00,70,Kolkata,Baguihati,2024-04-27 15:00:00,0,0,22.14,44.95,180.7,10.33
640,2024-04-27 16:00:00,82,Kolkata,Baguihati,2024-04-27 16:00:00,0,0,20.17,45.61,180.1,10.32
641,2024-04-27 17:00:00,63,Kolkata,Baguihati,2024-04-27 17:00:00,0,0,35.42,41.22,179.6,10.95
642,2024-04-27 18:00:00,108,Kolkata,Baguihati,2024-04-27 18:00:00,0,0,45.75,38.66,179.9,10.56
643,2024-04-27 19:00:00,127,Kolkata,Baguihati,2024-04-27 19:00:00,0,0,70.88,35.4,179.7,9.16
644,2024-04-27 20:00:00,74,Kolkata,Baguihati,2024-04-27 20:00:00,0,0,76.8,33.4,180.1,9.66
645,2024-04-27 21:00:00,68,Kolkata,Baguihati,2024-04-27 21:00:00,0,0,79.6,32.7,179.8,9.03
646,2024-04-27 22:00:00,38,Kolkata,Baguihati,2024-04-27 22:00:00,0,0,79.64,32.49,179.5,8.92
647,2024-04-27 23:00:00,20,Kolkata,Baguihati,2024-04-27 23:00:00,0,0,81.03,32.16,179.4,8.98
648,2024-04-28 00:00:00,9,Kolkata,Baguihati,2024-04-28 00:00:00,0,0,81.15,32.05,179.8,8.47
649,2024-04-28 01:00:00,3,Kolkata,Baguihati,2024-04-28 01:00:00,0,0,81.97,31.71,179.4,9.54
650,2024-04-28 02:00:00,0,Kolkata,Baguihati,2024-04-28 02:00:00,0,0,81.54,31.71,179.7,8.33
651,2024-04-28 03:00:00,2,Kolkata,Baguihati,2024-04-28 03:00:00,0,0,78.35,31.46,179.9,8.49
652,2024-04-28 04:00:00,3,Kolkata,Baguihati,2024-04-28 04:00:00,0,0,77.95,31.48,179.7,8.14
653,2024-04-28 05:00:00,7,Kolkata,Baguihati,2024-04-28 05:00:00,0,0,79.25,31.15,179.5,8.4
654,2024-04-28 06:00:00,6,Kolkata,Baguihati,2024-04-28 06:00:00,0,0,77.84,31.5,179.6,8.54
655,2024-04-28 07:00:00,11,Kolkata,Baguihati,2024-04-28 07:00:00,0,0,71.98,32.93,179.6,8.6
656,2024-04-28 08:00:00,36,Kolkata,Baguihati,2024-04-28 08:00:00,0,0,65.41,34.18,180.3,8.93
657,2024-04-28 09:00:00,42,Kolkata,Baguihati,2024-04-28 09:00:00,0,0,55.37,36.63,179.7,8.78
658,2024-04-28 10:00:00,41,Kolkata,Baguihati,2024-04-28 10:00:00,0,0,48.73,37.99,179.9,9.75
659,2024-04-28 11:00:00,50,Kolkata,Baguihati,2024-04-28 11:00:00,0,0,40.4,40.05,180.2,9.89
660,2024-04-28 12:00:00,75,Kolkata,Baguihati,2024-04-28 12:00:00,0,0,29.9,41.99,180.6,9.19
661,2024-04-28 13:00:00,51,Kolkata,Baguihati,2024-04-28 13:00:00,0,0,27.6,42.89,179.8,10.54
662,2024-04-28 14:00:00,66,Kolkata,Baguihati,2024-04-28 14:00:00,0,0,24.67,44.16,180.2,10.68
663,2024-04-28 15:00:00,88,Kolkata,Baguihati,2024-04-28 15:00:00,0,0,25.39,44.5,180.4,10.41
664,2024-04-28 16:00:00,92,Kolkata,Baguihati,2024-04-28 16:00:00,0,0,24.39,43.65,180,10.77
665,2024-04-28 17:00:00,117,Kolkata,Baguihati,2024-04-28 17:00:00,0,0,26.89,42.77,179.8,10.5
666,2024-04-28 18:00:00,173,Kolkata,Baguihati,2024-04-28 18:00:00,0,0,30.81,40.48,179.9,10.41
667,2024-04-28 19:00:00,206,Kolkata,Baguihati,2024-04-28 19:00:00,0,0,58.97,37.39,179.3,10.05
668,2024-04-28 20:00:00,120,Kolkata,Baguihati,2024-04-28 20:00:00,0,0,70.5,35.28,179.8,9.98
669,2024-04-28 21:00:00,127,Kolkata,Baguihati,2024-04-28 21:00:00,0,0,68.84,34.4,179.4,10.51
670,2024-04-28 22:00:00,106,Kolkata,Baguihati,2024-04-28 22:00:00,0,0,68.92,33.96,179.7,8.99
671,2024-04-28 23:00:00,26,Kolkata,Baguihati,2024-04-28 23:00:00,0,0,67.3,33.81,180.1,9.19
672,2024-04-29 00:00:00,7,Kolkata,Baguihati,2024-04-29 00:00:00,0,0,56.54,34.33,179.9,9.31
673,2024-04-29 01:00:00,5,Kolkata,Baguihati,2024-04-29 01:00:00,0,0,57.39,34,179.9,8.86
674,2024-04-29 02:00:00,0,Kolkata,Baguihati,2024-04-29 02:00:00,0,0,56.37,33.67,179.8,8.86
675,2024-04-29 03:00:00,7,Kolkata,Baguihati,2024-04-29 03:00:00,0,0,66.07,32.78,179.6,9.04
676,2024-04-29 04:00:00,6,Kolkata,Baguihati,2024-04-29 04:00:00,0,0,65.13,32.34,179.8,8.49
677,2024-04-29 05:00:00,10,Kolkata,Baguihati,2024-04-29 05:00:00,0,0,61.74,32.12,179.7,8.91
