,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
1387,645,0.0,0.2,32.03,387.0,554.0,63.0,580.0
1388,647,0.0,0.2,31.57,645.0,495.0,84.0,405.0
1389,514,0.0,0.2,31.47,647.0,336.0,271.0,317.0
1390,335,0.0,0.2,31.37,514.0,313.0,551.0,229.0
1391,168,0.0,0.2,31.18,335.0,278.0,554.0,172.0
1392,70,0.0,0.2,31.09,168.0,274.0,495.0,89.0
1393,58,0.0,0.0,30.78,70.0,347.0,336.0,63.0
1394,16,0.0,0.0,30.69,58.0,387.0,313.0,59.0
1395,9,0.0,0.0,30.44,16.0,645.0,278.0,31.0
1396,23,0.0,0.0,30.43,9.0,647.0,274.0,30.0
1397,53,0.0,0.0,30.48,23.0,514.0,347.0,76.0
1398,68,0.0,0.0,30.38,53.0,335.0,387.0,102.0
1399,44,0.0,0.0,30.58,68.0,168.0,645.0,63.0
1400,80,0.0,0.2,31.71,44.0,70.0,647.0,84.0
1401,275,0.0,0.2,32.71,80.0,58.0,514.0,271.0
1402,590,0.0,0.2,33.3,275.0,16.0,335.0,551.0
1403,645,0.0,0.2,34.06,590.0,9.0,168.0,554.0
1404,567,0.0,0.2,34.7,645.0,23.0,70.0,495.0
1405,463,0.0,0.2,34.52,567.0,53.0,58.0,336.0
1406,371,0.0,0.2,34.68,463.0,68.0,16.0,313.0
1407,359,0.0,0.2,34.15,371.0,44.0,9.0,278.0
1408,312,0.0,0.2,33.92,359.0,80.0,23.0,274.0
1409,403,0.0,0.2,33.43,312.0,275.0,53.0,347.0
1410,466,0.0,0.2,32.8,403.0,590.0,68.0,387.0
1411,666,0.0,0.2,32.31,466.0,645.0,44.0,645.0
1412,726,0.0,0.2,32.0,666.0,567.0,80.0,647.0
1413,569,0.0,0.2,31.78,726.0,463.0,275.0,514.0
1414,367,0.0,0.2,31.59,569.0,371.0,590.0,335.0
1415,208,0.0,0.2,31.52,367.0,359.0,645.0,168.0
1416,110,0.0,0.2,31.37,208.0,312.0,567.0,70.0
1417,59,0.0,0.0,31.26,110.0,403.0,463.0,58.0
1418,29,0.0,0.0,31.02,59.0,466.0,371.0,16.0
1419,12,0.0,0.0,31.07,29.0,666.0,359.0,9.0
1420,22,0.0,0.0,30.98,12.0,726.0,312.0,23.0
1421,51,0.0,0.0,30.73,22.0,569.0,403.0,53.0
1422,54,0.0,0.0,30.45,51.0,367.0,466.0,68.0
1423,44,0.0,0.0,30.78,54.0,208.0,666.0,44.0
1424,75,0.0,0.0,31.35,44.0,110.0,726.0,80.0
1425,277,0.0,0.0,31.93,75.0,59.0,569.0,275.0
1426,611,0.0,0.0,33.11,277.0,29.0,367.0,590.0
1427,626,0.0,0.0,34.27,611.0,12.0,208.0,645.0
1428,516,0.0,0.0,34.42,626.0,22.0,110.0,567.0
1429,363,0.0,0.0,34.84,516.0,51.0,59.0,463.0
1430,316,0.0,0.0,34.91,363.0,54.0,29.0,371.0
1431,342,0.0,0.0,34.99,316.0,44.0,12.0,359.0
1432,285,0.0,0.0,33.96,342.0,75.0,22.0,312.0
1433,401,0.0,0.0,33.4,285.0,277.0,51.0,403.0
1434,493,0.0,0.0,33.04,401.0,611.0,54.0,466.0
1435,685,0.0,0.0,32.22,493.0,626.0,44.0,666.0
1436,846,0.0,0.0,31.91,685.0,516.0,75.0,726.0
1437,620,0.0,0.0,31.91,846.0,363.0,277.0,569.0
1438,395,0.0,0.0,31.44,620.0,316.0,611.0,367.0
1439,196,0.0,0.0,31.41,395.0,342.0,626.0,208.0
1440,88,0.0,0.0,31.34,196.0,285.0,516.0,110.0
1441,68,0.0,0.0,31.49,88.0,401.0,363.0,59.0
1442,28,0.0,11.6,25.1,68.0,493.0,316.0,29.0
1443,15,0.0,13.0,25.82,28.0,685.0,342.0,12.0
1444,27,0.0,15.2,25.67,15.0,846.0,285.0,22.0
1445,59,0.0,15.6,26.74,27.0,620.0,401.0,51.0
1446,106,0.0,15.8,26.08,59.0,395.0,493.0,54.0
1447,103,0.0,16.0,27.06,106.0,196.0,685.0,44.0
1448,174,0.0,16.8,25.93,103.0,88.0,846.0,75.0
1449,758,0.0,19.0,25.82,174.0,68.0,620.0,277.0
1450,1427,0.0,19.8,26.08,758.0,28.0,395.0,611.0
1451,1430,0.0,20.0,26.31,1427.0,15.0,196.0,626.0
1452,738,0.0,21.8,25.82,1430.0,27.0,88.0,516.0
1453,422,0.0,21.8,27.8,738.0,59.0,68.0,363.0
1454,292,0.0,22.0,29.79,422.0,106.0,28.0,316.0
1455,353,0.0,22.0,29.61,292.0,103.0,15.0,342.0
1456,354,0.0,22.0,29.61,353.0,174.0,27.0,285.0
1457,433,0.0,22.0,29.5,354.0,758.0,59.0,401.0
1458,538,0.0,22.0,30.59,433.0,1427.0,106.0,493.0
1459,873,0.0,22.0,29.1,538.0,1430.0,103.0,685.0
1460,1043,0.0,22.0,28.41,873.0,738.0,174.0,846.0
1461,727,0.0,22.2,28.25,1043.0,422.0,758.0,620.0
1462,400,0.0,22.2,28.31,727.0,292.0,1427.0,395.0
1463,217,0.0,22.2,28.07,400.0,353.0,1430.0,196.0
1464,130,0.0,22.2,28.03,217.0,354.0,738.0,88.0
1465,87,0.0,0.0,28.0,130.0,433.0,422.0,68.0
1466,45,0.0,0.0,28.72,87.0,538.0,292.0,28.0
1467,19,0.0,0.0,28.6,45.0,873.0,353.0,15.0
1468,32,0.0,0.0,28.6,19.0,1043.0,354.0,27.0
1469,82,0.0,0.0,28.4,32.0,727.0,433.0,59.0
1470,116,0.0,0.0,28.42,82.0,400.0,538.0,106.0
1471,125,0.0,0.0,29.16,116.0,217.0,873.0,103.0
1472,121,0.0,0.0,31.37,125.0,130.0,1043.0,174.0
1473,202,0.0,0.0,33.31,121.0,87.0,727.0,758.0
1474,217,0.0,0.0,33.24,202.0,45.0,400.0,1427.0
1475,261,0.0,0.2,34.23,217.0,19.0,217.0,1430.0
1476,355,0.0,0.2,34.9,261.0,32.0,130.0,738.0
1477,338,0.0,0.2,35.97,355.0,82.0,87.0,422.0
1478,315,0.0,0.2,35.97,338.0,116.0,45.0,292.0
1479,311,0.0,0.2,35.5,315.0,125.0,19.0,353.0
1480,274,0.0,0.2,36.11,311.0,121.0,32.0,354.0
1481,263,0.0,0.2,35.63,274.0,202.0,82.0,433.0
1482,246,0.0,0.2,33.85,263.0,217.0,116.0,538.0
1483,309,0.0,0.2,32.41,246.0,261.0,125.0,873.0
1484,384,0.0,0.2,31.7,309.0,355.0,121.0,1043.0
1485,347,0.0,0.4,31.18,384.0,338.0,202.0,727.0
1486,371,0.0,0.4,31.27,347.0,315.0,217.0,400.0
1487,302,0.0,0.4,31.07,371.0,311.0,261.0,217.0
1488,134,0.0,0.4,30.52,302.0,274.0,355.0,130.0
1489,59,0.0,0.0,29.63,134.0,263.0,338.0,87.0
1490,28,0.0,0.0,29.73,59.0,246.0,315.0,45.0
1491,21,0.0,0.2,30.62,28.0,309.0,311.0,19.0
1492,23,0.0,0.2,30.14,21.0,384.0,274.0,32.0
1493,63,0.0,0.2,29.98,23.0,347.0,263.0,82.0
1494,64,0.0,0.2,29.98,63.0,371.0,246.0,116.0
1495,67,0.0,0.2,30.53,64.0,302.0,309.0,125.0
1496,83,0.0,0.2,31.6,67.0,134.0,384.0,121.0
1497,100,0.0,0.4,33.87,83.0,59.0,347.0,202.0
1498,142,0.0,0.4,34.32,100.0,28.0,371.0,217.0
1499,266,0.0,0.4,35.42,142.0,21.0,302.0,261.0
1500,401,0.0,0.4,35.4,266.0,23.0,134.0,355.0
1501,337,0.0,0.4,35.7,401.0,63.0,59.0,338.0
1502,156,0.0,0.4,36.73,337.0,64.0,28.0,315.0
1503,360,0.0,0.4,35.62,156.0,67.0,21.0,311.0
1504,352,0.0,0.4,35.52,360.0,83.0,23.0,274.0
1505,498,0.0,0.4,35.77,352.0,100.0,63.0,263.0
1506,561,0.0,0.4,34.24,498.0,142.0,64.0,246.0
1507,532,0.0,0.4,33.1,561.0,266.0,67.0,309.0
1508,711,0.0,0.4,32.29,532.0,401.0,83.0,384.0
1509,589,0.0,0.4,31.67,711.0,337.0,100.0,347.0
1510,606,0.0,0.4,31.35,589.0,156.0,142.0,371.0
1511,430,0.0,0.4,31.07,606.0,360.0,266.0,302.0
1512,187,0.0,0.4,30.84,430.0,352.0,401.0,134.0
1513,63,0.0,0.0,30.81,187.0,498.0,337.0,59.0
1514,16,0.0,0.0,30.9,63.0,561.0,156.0,28.0
1515,14,0.0,0.0,30.86,16.0,532.0,360.0,21.0
1516,31,0.0,0.0,30.32,14.0,711.0,352.0,23.0
1517,56,0.0,0.0,29.69,31.0,589.0,498.0,63.0
1518,74,0.0,0.0,29.41,56.0,606.0,561.0,64.0
1519,69,0.0,0.0,29.57,74.0,430.0,532.0,67.0
1520,79,0.0,0.0,31.6,69.0,187.0,711.0,83.0
1521,332,0.0,0.0,32.6,79.0,63.0,589.0,100.0
1522,687,0.0,0.0,33.19,332.0,16.0,606.0,142.0
1523,731,0.0,0.0,33.35,687.0,14.0,430.0,266.0
1524,583,0.0,0.0,34.48,731.0,31.0,187.0,401.0
1525,391,0.0,0.0,36.65,583.0,56.0,63.0,337.0
1526,333,0.0,0.0,35.35,391.0,74.0,16.0,156.0
1527,341,0.0,0.0,34.55,333.0,69.0,14.0,360.0
1528,363,0.0,0.0,34.26,341.0,79.0,31.0,352.0
1529,470,0.0,0.0,33.73,363.0,332.0,56.0,498.0
1530,462,0.0,0.0,33.82,470.0,687.0,74.0,561.0
1531,579,0.0,0.0,32.38,462.0,731.0,69.0,532.0
1532,696,0.0,0.0,31.03,579.0,583.0,79.0,711.0
1533,502,0.0,0.0,30.68,696.0,391.0,332.0,589.0
1534,323,0.0,0.0,30.4,502.0,333.0,687.0,606.0
1535,160,0.0,0.0,30.15,323.0,341.0,731.0,430.0
1536,80,0.0,0.0,29.99,160.0,363.0,583.0,187.0
1537,46,0.0,0.0,29.99,80.0,470.0,391.0,63.0
1538,24,0.0,0.0,29.89,46.0,462.0,333.0,16.0
1539,24,0.0,0.0,29.76,24.0,579.0,341.0,14.0
1540,29,0.0,0.0,29.69,24.0,696.0,363.0,31.0
1541,60,0.0,0.0,29.7,29.0,502.0,470.0,56.0
1542,56,0.0,0.0,29.46,60.0,323.0,462.0,74.0
1543,48,0.0,0.0,30.16,56.0,160.0,579.0,69.0
1544,58,0.0,0.0,30.78,48.0,80.0,696.0,79.0
1545,229,0.0,0.0,32.67,58.0,46.0,502.0,332.0
1546,428,0.0,0.0,34.12,229.0,24.0,323.0,687.0
1547,405,0.0,0.0,34.67,428.0,24.0,160.0,731.0
1548,278,0.0,0.0,35.29,405.0,29.0,80.0,583.0
1549,203,0.0,0.0,36.17,278.0,60.0,46.0,391.0
1550,201,0.0,0.0,36.52,203.0,56.0,24.0,333.0
1551,217,0.0,0.0,37.03,201.0,48.0,24.0,341.0
1552,202,0.0,0.0,36.76,217.0,58.0,29.0,363.0
1553,254,0.0,0.0,35.96,202.0,229.0,60.0,470.0
1554,331,0.0,0.0,35.12,254.0,428.0,56.0,462.0
1555,384,0.0,0.0,33.54,331.0,405.0,48.0,579.0
1556,356,0.0,0.0,32.74,384.0,278.0,58.0,696.0
1557,360,0.0,0.0,32.3,356.0,203.0,229.0,502.0
1558,242,0.0,0.0,28.07,360.0,201.0,428.0,323.0
1559,104,0.0,0.0,28.84,242.0,217.0,405.0,160.0
1560,74,0.0,0.0,28.18,104.0,202.0,278.0,80.0
1561,61,0.0,0.0,28.36,74.0,254.0,203.0,46.0
1562,34,0.0,0.0,28.53,61.0,331.0,201.0,24.0
1563,10,0.0,0.0,28.41,34.0,384.0,217.0,24.0
1564,26,0.0,0.0,28.65,10.0,356.0,202.0,29.0
1565,50,0.0,0.0,29.06,26.0,360.0,254.0,60.0
1566,72,0.0,0.0,28.74,50.0,242.0,331.0,56.0
1567,53,0.0,0.0,28.79,72.0,104.0,384.0,48.0
1568,82,0.0,0.0,29.33,53.0,74.0,356.0,58.0
1569,285,0.0,0.0,31.83,82.0,61.0,360.0,229.0
1570,550,0.0,0.0,33.77,285.0,34.0,242.0,428.0
1571,587,0.0,0.0,35.79,550.0,10.0,104.0,405.0
1572,607,0.0,0.0,35.92,587.0,26.0,74.0,278.0
1573,407,0.0,0.0,37.0,607.0,50.0,61.0,203.0
1574,391,0.0,0.0,37.76,407.0,72.0,34.0,201.0
1575,343,0.0,0.0,37.65,391.0,53.0,10.0,217.0
1576,338,0.0,0.0,38.03,343.0,82.0,26.0,202.0
1577,234,0.0,0.0,37.5,338.0,285.0,50.0,254.0
1578,14,0.0,0.0,36.01,234.0,550.0,72.0,331.0
1579,5,0.0,0.0,34.7,14.0,587.0,53.0,384.0
1580,2,0.0,0.0,33.52,5.0,607.0,82.0,356.0
1581,6,0.0,0.0,32.62,2.0,407.0,285.0,360.0
1582,4,0.0,0.0,32.17,6.0,391.0,550.0,242.0
